corpus_id,domain,strategy,chunk_size,embedding_model,threshold,hit_rate_at_1,hit_rate_at_3,hit_rate_at_5,mrr,ndcg_at_5,context_precision
hipaa,legal_regulatory,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.8,0.9454545454545454,0.9545454545454546,0.8689393939393939,0.8909257600084627,0.6672727272727272
hipaa,legal_regulatory,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.6272727272727273,0.8090909090909091,0.8363636363636363,0.7184848484848485,0.748573472550224,0.42909090909090913
hipaa,legal_regulatory,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.4727272727272727,0.7090909090909091,0.7454545454545455,0.5919696969696969,0.6311673391495939,0.2618181818181818
hipaa,legal_regulatory,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.4090909090909091,0.6363636363636364,0.6818181818181818,0.5245454545454545,0.5645202214307801,0.17636363636363636
hipaa,legal_regulatory,fixed_overlap,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.35454545454545455,0.5363636363636364,0.5909090909090909,0.4515151515151515,0.4868000513819293,0.12545454545454543
hipaa,legal_regulatory,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.5,0.8727272727272727,0.990909090909091,0.990909090909091,0.9287878787878787,0.9449111571753277,0.7472727272727272
hipaa,legal_regulatory,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.6,0.7727272727272727,0.9363636363636364,0.9636363636363636,0.8537878787878787,0.8817646951877193,0.5199999999999999
hipaa,legal_regulatory,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.7,0.6272727272727273,0.8727272727272727,0.9181818181818182,0.7472727272727272,0.790602678216494,0.3454545454545454
hipaa,legal_regulatory,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.8,0.5545454545454546,0.8181818181818182,0.8636363636363636,0.6816666666666666,0.727758187332245,0.24363636363636365
hipaa,legal_regulatory,fixed_overlap,512,BAAI/bge-large-en-v1.5,0.9,0.4909090909090909,0.7545454545454545,0.7909090909090909,0.6131818181818182,0.6582244390197227,0.17818181818181814
hipaa,legal_regulatory,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.8818181818181818,0.9636363636363636,0.990909090909091,0.9251515151515152,0.9416096972427621,0.7327272727272727
hipaa,legal_regulatory,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.7363636363636363,0.9090909090909091,0.9454545454545454,0.8183333333333334,0.8502860206278459,0.5072727272727272
hipaa,legal_regulatory,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.6181818181818182,0.8,0.8818181818181818,0.7151515151515151,0.7566193391938524,0.31090909090909086
hipaa,legal_regulatory,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.5545454545454546,0.7636363636363637,0.8272727272727273,0.6599999999999999,0.7019661927636146,0.22545454545454544
hipaa,legal_regulatory,fixed_overlap,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.4636363636363636,0.6454545454545455,0.7636363636363637,0.5692424242424242,0.6173364526616225,0.16909090909090907
hipaa,legal_regulatory,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.8545454545454545,0.9272727272727272,0.9727272727272728,0.8983333333333333,0.9168301255465273,0.8036363636363636
hipaa,legal_regulatory,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.6090909090909091,0.8181818181818182,0.8818181818181818,0.718181818181818,0.7592856633003116,0.5618181818181818
hipaa,legal_regulatory,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.4090909090909091,0.6363636363636364,0.7272727272727273,0.5345454545454545,0.5829012354112384,0.3218181818181819
hipaa,legal_regulatory,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.2727272727272727,0.45454545454545453,0.5818181818181818,0.3827272727272728,0.4319263486937918,0.16909090909090904
hipaa,legal_regulatory,fixed_overlap,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.2,0.35454545454545455,0.4727272727272727,0.2960606060606061,0.33966532765399676,0.10545454545454544
hipaa,legal_regulatory,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.5,0.9363636363636364,0.9636363636363636,0.9818181818181818,0.9540909090909091,0.9610028966002028,0.8109090909090909
hipaa,legal_regulatory,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.6,0.8363636363636363,0.9090909090909091,0.9363636363636364,0.8790909090909091,0.8935967631995726,0.610909090909091
hipaa,legal_regulatory,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.7,0.6272727272727273,0.8181818181818182,0.8545454545454545,0.7248484848484849,0.757826041284824,0.37999999999999995
hipaa,legal_regulatory,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.8,0.4727272727272727,0.6909090909090909,0.7454545454545455,0.5874242424242425,0.62752637195872,0.22727272727272724
hipaa,legal_regulatory,fixed_overlap,1024,BAAI/bge-large-en-v1.5,0.9,0.38181818181818183,0.6,0.6727272727272727,0.5006060606060606,0.5440493661887922,0.14909090909090908
hipaa,legal_regulatory,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.9545454545454546,0.990909090909091,0.990909090909091,0.9712121212121213,0.9762980841883125,0.8654545454545455
hipaa,legal_regulatory,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.8363636363636363,0.9454545454545454,0.9545454545454546,0.8912121212121212,0.9075189099683688,0.6654545454545453
hipaa,legal_regulatory,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.6818181818181818,0.8909090909090909,0.9181818181818182,0.7825757575757575,0.8171536884669409,0.4127272727272728
hipaa,legal_regulatory,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.5181818181818182,0.7636363636363637,0.8545454545454545,0.6525757575757576,0.7034685172847657,0.2636363636363636
hipaa,legal_regulatory,fixed_overlap,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.4,0.6636363636363637,0.8090909090909091,0.5527272727272727,0.6166738636113456,0.1836363636363636
hipaa,legal_regulatory,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.6363636363636364,0.8272727272727273,0.9,0.739090909090909,0.7794005796800326,0.45999999999999996
hipaa,legal_regulatory,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.509090909090909,0.7454545454545455,0.8,0.626969696969697,0.6705954537215563,0.2818181818181818
hipaa,legal_regulatory,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.42727272727272725,0.7090909090909091,0.7818181818181819,0.5700000000000001,0.6232993139829643,0.22000000000000003
hipaa,legal_regulatory,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.37272727272727274,0.6545454545454545,0.7363636363636363,0.5181818181818182,0.5730674986094396,0.16909090909090907
hipaa,legal_regulatory,sentence_based,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.33636363636363636,0.6,0.6909090909090909,0.47454545454545455,0.5287492558829998,0.14181818181818176
hipaa,legal_regulatory,sentence_based,256,BAAI/bge-large-en-v1.5,0.5,0.7636363636363637,0.8909090909090909,0.9454545454545454,0.8345454545454545,0.8622635603124635,0.5527272727272726
hipaa,legal_regulatory,sentence_based,256,BAAI/bge-large-en-v1.5,0.6,0.7272727272727273,0.8454545454545455,0.9090909090909091,0.7959090909090909,0.8240794403533902,0.34909090909090906
hipaa,legal_regulatory,sentence_based,256,BAAI/bge-large-en-v1.5,0.7,0.6909090909090909,0.8363636363636363,0.8818181818181818,0.7680303030303031,0.7966990211958795,0.25999999999999995
hipaa,legal_regulatory,sentence_based,256,BAAI/bge-large-en-v1.5,0.8,0.6545454545454545,0.7909090909090909,0.8363636363636363,0.727121212121212,0.7545996597997753,0.19636363636363635
hipaa,legal_regulatory,sentence_based,256,BAAI/bge-large-en-v1.5,0.9,0.5727272727272728,0.7181818181818181,0.7636363636363637,0.6518181818181817,0.6801058712359732,0.15818181818181815
hipaa,legal_regulatory,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.7727272727272727,0.8818181818181818,0.8909090909090909,0.823030303030303,0.8403117348709654,0.4981818181818182
hipaa,legal_regulatory,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.7,0.8636363636363636,0.8727272727272727,0.7760606060606061,0.8008085418514862,0.3218181818181819
hipaa,legal_regulatory,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.6363636363636364,0.8,0.8363636363636363,0.7187878787878788,0.7485195047913163,0.22727272727272724
hipaa,legal_regulatory,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.5727272727272728,0.7545454545454545,0.7818181818181819,0.661969696969697,0.6924393497828575,0.17999999999999997
hipaa,legal_regulatory,sentence_based,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.4909090909090909,0.6909090909090909,0.7090909090909091,0.5813636363636364,0.613814692379426,0.14727272727272722
hipaa,legal_regulatory,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.8090909090909091,0.9363636363636364,0.9545454545454546,0.8662121212121211,0.8884912512755286,0.6636363636363637
hipaa,legal_regulatory,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.6454545454545455,0.8,0.8272727272727273,0.7210606060606061,0.7479594474127269,0.4272727272727272
hipaa,legal_regulatory,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.44545454545454544,0.6181818181818182,0.6818181818181818,0.5337878787878787,0.5707242562949488,0.20363636363636362
hipaa,legal_regulatory,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.42727272727272725,0.5545454545454546,0.6272727272727273,0.49621212121212116,0.5285709271399373,0.1418181818181818
hipaa,legal_regulatory,sentence_based,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.37272727272727274,0.5,0.5636363636363636,0.4413636363636364,0.4716988993793637,0.11454545454545452
hipaa,legal_regulatory,sentence_based,512,BAAI/bge-large-en-v1.5,0.5,0.9,0.9545454545454546,0.9818181818181818,0.9316666666666666,0.9441730085490887,0.7109090909090909
hipaa,legal_regulatory,sentence_based,512,BAAI/bge-large-en-v1.5,0.6,0.7909090909090909,0.9181818181818182,0.9454545454545454,0.8578787878787879,0.8801760269658075,0.49818181818181817
hipaa,legal_regulatory,sentence_based,512,BAAI/bge-large-en-v1.5,0.7,0.6636363636363637,0.8363636363636363,0.8909090909090909,0.7566666666666666,0.7905487104575865,0.30181818181818193
hipaa,legal_regulatory,sentence_based,512,BAAI/bge-large-en-v1.5,0.8,0.6363636363636364,0.8363636363636363,0.8909090909090909,0.7400000000000001,0.7781026173082362,0.22727272727272724
hipaa,legal_regulatory,sentence_based,512,BAAI/bge-large-en-v1.5,0.9,0.5636363636363636,0.7727272727272727,0.8272727272727273,0.6672727272727274,0.7075402581523914,0.1745454545454545
hipaa,legal_regulatory,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.8545454545454545,0.9363636363636364,0.9545454545454546,0.8995454545454545,0.9135990649768277,0.6818181818181818
hipaa,legal_regulatory,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.7545454545454545,0.8818181818181818,0.8909090909090909,0.8124242424242424,0.8324110962670697,0.4890909090909091
hipaa,legal_regulatory,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.6,0.7818181818181819,0.8363636363636363,0.6975757575757576,0.7326480718536906,0.2781818181818182
hipaa,legal_regulatory,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.5272727272727272,0.7545454545454545,0.8090909090909091,0.6465151515151516,0.6878075515366424,0.19454545454545452
hipaa,legal_regulatory,sentence_based,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.45454545454545453,0.6909090909090909,0.7545454545454545,0.5771212121212121,0.6219523065699432,0.15818181818181815
hipaa,legal_regulatory,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.8727272727272727,0.9727272727272728,0.9818181818181818,0.916969696969697,0.9333857393514843,0.7890909090909091
hipaa,legal_regulatory,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.7818181818181819,0.8727272727272727,0.9090909090909091,0.8274242424242424,0.8476898522512208,0.5763636363636365
hipaa,legal_regulatory,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5727272727272728,0.7090909090909091,0.7545454545454545,0.6387878787878788,0.6676219982986421,0.310909090909091
hipaa,legal_regulatory,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.41818181818181815,0.5636363636363636,0.6363636363636364,0.4966666666666667,0.5313498658488623,0.1727272727272727
hipaa,legal_regulatory,sentence_based,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.37272727272727274,0.5181818181818182,0.5727272727272728,0.4475757575757576,0.4788616329900525,0.12363636363636363
hipaa,legal_regulatory,sentence_based,1024,BAAI/bge-large-en-v1.5,0.5,0.9090909090909091,0.9454545454545454,0.9545454545454546,0.9295454545454546,0.9359490506578112,0.789090909090909
hipaa,legal_regulatory,sentence_based,1024,BAAI/bge-large-en-v1.5,0.6,0.8090909090909091,0.8909090909090909,0.9181818181818182,0.8533333333333334,0.8696792199852866,0.6000000000000001
hipaa,legal_regulatory,sentence_based,1024,BAAI/bge-large-en-v1.5,0.7,0.7181818181818181,0.8363636363636363,0.8727272727272727,0.7783333333333333,0.8020574591820581,0.3690909090909091
hipaa,legal_regulatory,sentence_based,1024,BAAI/bge-large-en-v1.5,0.8,0.5636363636363636,0.7545454545454545,0.8090909090909091,0.6612121212121211,0.6984493490614821,0.21818181818181812
hipaa,legal_regulatory,sentence_based,1024,BAAI/bge-large-en-v1.5,0.9,0.5,0.7,0.7545454545454545,0.5975757575757574,0.6369778989965467,0.16727272727272724
hipaa,legal_regulatory,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.9181818181818182,0.9727272727272728,0.9727272727272728,0.9454545454545454,0.952596168376625,0.818181818181818
hipaa,legal_regulatory,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.8181818181818182,0.9454545454545454,0.9636363636363636,0.8813636363636362,0.9023432423144906,0.6236363636363638
hipaa,legal_regulatory,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.6545454545454545,0.8727272727272727,0.9181818181818182,0.7634848484848485,0.8026503736309458,0.38000000000000006
hipaa,legal_regulatory,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.5181818181818182,0.8181818181818182,0.8818181818181818,0.6630303030303031,0.7181987247766031,0.24363636363636362
hipaa,legal_regulatory,sentence_based,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.4636363636363636,0.7727272727272727,0.8454545454545455,0.6133333333333334,0.6717155684787353,0.18909090909090906
hipaa,legal_regulatory,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.6909090909090909,0.8363636363636363,0.8818181818181818,0.7684848484848484,0.797097418930778,0.4618181818181819
hipaa,legal_regulatory,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.5363636363636364,0.7545454545454545,0.7909090909090909,0.6449999999999999,0.6821419822340087,0.2690909090909091
hipaa,legal_regulatory,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.4727272727272727,0.6909090909090909,0.7272727272727273,0.5783333333333333,0.6161250776236185,0.2
hipaa,legal_regulatory,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.44545454545454544,0.6363636363636364,0.6636363636363637,0.5336363636363636,0.5665396633294438,0.15818181818181815
hipaa,legal_regulatory,recursive,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.4,0.6,0.6272727272727273,0.49272727272727274,0.5268208429073662,0.1309090909090909
hipaa,legal_regulatory,recursive,256,BAAI/bge-large-en-v1.5,0.5,0.8,0.8909090909090909,0.9272727272727272,0.8521212121212122,0.8710311501159907,0.5418181818181819
hipaa,legal_regulatory,recursive,256,BAAI/bge-large-en-v1.5,0.6,0.7090909090909091,0.8545454545454545,0.8909090909090909,0.7854545454545454,0.8121558684276801,0.3436363636363637
hipaa,legal_regulatory,recursive,256,BAAI/bge-large-en-v1.5,0.7,0.6272727272727273,0.8090909090909091,0.8727272727272727,0.7286363636363636,0.7650263110504619,0.2545454545454545
hipaa,legal_regulatory,recursive,256,BAAI/bge-large-en-v1.5,0.8,0.5727272727272728,0.7545454545454545,0.8272727272727273,0.6759090909090909,0.7139977002071395,0.19272727272727266
hipaa,legal_regulatory,recursive,256,BAAI/bge-large-en-v1.5,0.9,0.4909090909090909,0.6909090909090909,0.7454545454545455,0.5956060606060606,0.6334399446058051,0.1545454545454545
hipaa,legal_regulatory,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.7818181818181819,0.9181818181818182,0.9272727272727272,0.8462121212121212,0.8670082167941765,0.5109090909090909
hipaa,legal_regulatory,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.7272727272727273,0.8909090909090909,0.9,0.7992424242424242,0.8249088553980723,0.3454545454545455
hipaa,legal_regulatory,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.6272727272727273,0.8181818181818182,0.8454545454545455,0.7143939393939394,0.747565972395511,0.24727272727272726
hipaa,legal_regulatory,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.5636363636363636,0.7272727272727273,0.7636363636363637,0.6419696969696971,0.6726198183379027,0.1818181818181818
hipaa,legal_regulatory,recursive,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.4818181818181818,0.6454545454545455,0.7,0.5668181818181818,0.6002158648980117,0.14909090909090905
hipaa,legal_regulatory,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.8181818181818182,0.9363636363636364,0.9545454545454546,0.8718181818181818,0.8926383080860844,0.6854545454545454
hipaa,legal_regulatory,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.7363636363636363,0.8454545454545455,0.8818181818181818,0.7889393939393939,0.812123011357382,0.4654545454545454
hipaa,legal_regulatory,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5363636363636364,0.7818181818181819,0.8363636363636363,0.6506060606060605,0.6972590785744691,0.25636363636363635
hipaa,legal_regulatory,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.43636363636363634,0.6727272727272727,0.7454545454545455,0.5536363636363636,0.6017343773900894,0.1836363636363636
hipaa,legal_regulatory,recursive,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.4,0.6272727272727273,0.7090909090909091,0.516060606060606,0.5643421301831308,0.15090909090909088
hipaa,legal_regulatory,recursive,512,BAAI/bge-large-en-v1.5,0.5,0.9181818181818182,0.990909090909091,0.990909090909091,0.95,0.9604968069805208,0.7636363636363637
hipaa,legal_regulatory,recursive,512,BAAI/bge-large-en-v1.5,0.6,0.8272727272727273,0.9272727272727272,0.9454545454545454,0.8768181818181817,0.8942269763079963,0.5436363636363636
hipaa,legal_regulatory,recursive,512,BAAI/bge-large-en-v1.5,0.7,0.7363636363636363,0.8818181818181818,0.9,0.8071212121212121,0.8308062400742312,0.3418181818181819
hipaa,legal_regulatory,recursive,512,BAAI/bge-large-en-v1.5,0.8,0.6636363636363637,0.8545454545454545,0.8636363636363636,0.7537878787878787,0.782050478320152,0.23999999999999996
hipaa,legal_regulatory,recursive,512,BAAI/bge-large-en-v1.5,0.9,0.6181818181818182,0.8090909090909091,0.8272727272727273,0.7106060606060607,0.7405111743026372,0.18909090909090903
hipaa,legal_regulatory,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.5,0.8909090909090909,0.9727272727272728,0.990909090909091,0.9313636363636363,0.9463918898794242,0.7399999999999999
hipaa,legal_regulatory,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.6,0.7727272727272727,0.9181818181818182,0.9454545454545454,0.8437878787878788,0.8694964496529864,0.5254545454545455
hipaa,legal_regulatory,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.7,0.6454545454545455,0.8363636363636363,0.8636363636363636,0.7366666666666667,0.7689202043034703,0.3381818181818182
hipaa,legal_regulatory,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.8,0.5727272727272728,0.7909090909090909,0.8454545454545455,0.6824242424242424,0.7235571627627815,0.23636363636363636
hipaa,legal_regulatory,recursive,512,nomic-ai/nomic-embed-text-v1.5,0.9,0.4909090909090909,0.7454545454545455,0.8,0.6157575757575757,0.6623013401004445,0.18727272727272723
hipaa,legal_regulatory,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.5,0.8818181818181818,0.9272727272727272,0.9545454545454546,0.907878787878788,0.9194635925826882,0.809090909090909
hipaa,legal_regulatory,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.6,0.6909090909090909,0.8545454545454545,0.8818181818181818,0.7715151515151516,0.7995481156346389,0.5854545454545453
hipaa,legal_regulatory,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5,0.6909090909090909,0.7363636363636363,0.5968181818181817,0.632088014475101,0.30727272727272725
hipaa,legal_regulatory,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.8,0.35454545454545455,0.5272727272727272,0.5909090909090909,0.4459090909090909,0.48219570635988446,0.16363636363636358
hipaa,legal_regulatory,recursive,1024,sentence-transformers/all-MiniLM-L6-v2,0.9,0.2818181818181818,0.41818181818181815,0.4818181818181818,0.35545454545454547,0.38692393123763924,0.10727272727272724
hipaa,legal_regulatory,recursive,1024,BAAI/bge-large-en-v1.5,0.5,0.9272727272727272,0.9636363636363636,0.9727272727272728,0.9446969696969696,0.9517503278656028,0.8181818181818183
hipaa,legal_regulatory,recursive,1024,BAAI/bge-large-en-v1.5,0.6,0.8363636363636363,0.9363636363636364,0.9363636363636364,0.8803030303030304,0.8946955297727291,0.6399999999999999
hipaa,legal_regulatory,recursive,1024,BAAI/bge-large-en-v1.5,0.7,0.7272727272727273,0.8727272727272727,0.8909090909090909,0.7965151515151516,0.8205250604963087,0.3872727272727272
hipaa,legal_regulatory,recursive,1024,BAAI/bge-large-en-v1.5,0.8,0.5909090909090909,0.7727272727272727,0.8,0.678030303030303,0.7090374224604465,0.23272727272727267
hipaa,legal_regulatory,recursive,1024,BAAI/bge-large-en-v1.5,0.9,0.4909090909090909,0.7272727272727273,0.7454545454545455,0.6,0.6371559902441959,0.17999999999999997
hipaa,legal_regulatory,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.5,0.9272727272727272,0.9727272727272728,0.9727272727272728,0.9469696969696969,0.9535708114610398,0.8472727272727273
hipaa,legal_regulatory,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.6,0.8,0.9181818181818182,0.9272727272727272,0.8568181818181818,0.8749088553980724,0.6399999999999999
hipaa,legal_regulatory,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.7,0.6727272727272727,0.8636363636363636,0.8909090909090909,0.7684848484848484,0.7997637430372374,0.4109090909090909
hipaa,legal_regulatory,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.8,0.5636363636363636,0.8,0.8454545454545455,0.6836363636363637,0.7248014010087024,0.2527272727272727
hipaa,legal_regulatory,recursive,1024,nomic-ai/nomic-embed-text-v1.5,0.9,0.45454545454545453,0.7454545454545455,0.8090909090909091,0.6024242424242424,0.654777988542838,0.18909090909090903
hipaa,legal_regulatory,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.5,0.6727272727272727,0.8909090909090909,0.9363636363636364,0.7812121212121212,0.8204337940778651,0.4618181818181818
hipaa,legal_regulatory,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.6,0.5909090909090909,0.8090909090909091,0.8454545454545455,0.6956060606060606,0.7335101003356393,0.30545454545454553
hipaa,legal_regulatory,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5363636363636364,0.7454545454545455,0.8090909090909091,0.6448484848484849,0.6861649155558228,0.2072727272727273
hipaa,legal_regulatory,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.8,0.5,0.7181818181818181,0.7636363636363637,0.608939393939394,0.6481049190854912,0.17272727272727273
hipaa,legal_regulatory,semantic,256,sentence-transformers/all-MiniLM-L6-v2,0.9,0.5,0.6818181818181818,0.7363636363636363,0.5945454545454545,0.630267530879664,0.1545454545454545
hipaa,legal_regulatory,semantic,256,BAAI/bge-large-en-v1.5,0.5,0.8454545454545455,0.9363636363636364,0.9727272727272728,0.8975757575757575,0.9164856955705362,0.5872727272727272
hipaa,legal_regulatory,semantic,256,BAAI/bge-large-en-v1.5,0.6,0.8181818181818182,0.9363636363636364,0.9636363636363636,0.8766666666666667,0.8985356927622431,0.4163636363636363
hipaa,legal_regulatory,semantic,256,BAAI/bge-large-en-v1.5,0.7,0.7636363636363637,0.8818181818181818,0.9454545454545454,0.8328787878787878,0.8608365517342424,0.2727272727272727
hipaa,legal_regulatory,semantic,256,BAAI/bge-large-en-v1.5,0.8,0.7545454545454545,0.8727272727272727,0.9272727272727272,0.8215151515151514,0.8478304012063026,0.21636363636363634
hipaa,legal_regulatory,semantic,256,BAAI/bge-large-en-v1.5,0.9,0.6818181818181818,0.8272727272727273,0.8818181818181818,0.7613636363636364,0.7915184308243185,0.1854545454545454
hipaa,legal_regulatory,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.5,0.7636363636363637,0.9363636363636364,0.9636363636363636,0.8503030303030303,0.8792013838813927,0.54
hipaa,legal_regulatory,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.6,0.7,0.8818181818181818,0.9272727272727272,0.7881818181818181,0.8231798757164923,0.36181818181818187
hipaa,legal_regulatory,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.7,0.6727272727272727,0.8727272727272727,0.9181818181818182,0.7684848484848483,0.8061883280216873,0.2563636363636364
hipaa,legal_regulatory,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.8,0.6454545454545455,0.8454545454545455,0.8909090909090909,0.7442424242424241,0.7812961417229866,0.2109090909090909
hipaa,legal_regulatory,semantic,256,nomic-ai/nomic-embed-text-v1.5,0.9,0.6,0.8090909090909091,0.8636363636363636,0.7071212121212122,0.746682833224953,0.1836363636363636
hipaa,legal_regulatory,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.5,0.6090909090909091,0.9181818181818182,0.9272727272727272,0.7583333333333334,0.8020694491967787,0.5509090909090909
hipaa,legal_regulatory,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.6,0.5545454545454546,0.7818181818181819,0.8090909090909091,0.6706060606060606,0.7061085704895195,0.36363636363636365
hipaa,legal_regulatory,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.7,0.5,0.7272727272727273,0.7545454545454545,0.6165151515151515,0.6519615136789636,0.22909090909090904
hipaa,legal_regulatory,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.8,0.4636363636363636,0.6545454545454545,0.6818181818181818,0.5619696969696969,0.5926549771854561,0.1527272727272727
hipaa,legal_regulatory,semantic,512,sentence-transformers/all-MiniLM-L6-v2,0.9,0.42727272727272725,0.6272727272727273,0.6454545454545455,0.5298484848484848,0.5597004926391687,0.1327272727272727
hipaa,legal_regulatory,semantic,512,BAAI/bge-large-en-v1.5,0.5,0.8727272727272727,0.9454545454545454,0.9818181818181818,0.9162121212121211,0.9326853705132265,0.670909090909091
hipaa,legal_regulatory,semantic,512,BAAI/bge-large-en-v1.5,0.6,0.8181818181818182,0.9090909090909091,0.9454545454545454,0.8672727272727272,0.8868324273237824,0.46545454545454545
hipaa,legal_regulatory,semantic,512,BAAI/bge-large-en-v1.5,0.7,0.7363636363636363,0.8636363636363636,0.9272727272727272,0.8089393939393938,0.838512599459551,0.2836363636363637
